tita, campo[?]
89.589530, 2.363500e-02
89.708523, 6.156100e-03
89.942847, 6.156100e-03
90.057011, 1.607600e-02
90.291477, 6.127700e-03
90.410470, 2.362000e-02
90.644258, 2.369700e-02
90.765880, 3.068000e-02
91.000274, 3.068000e-02
91.117491, 4.542500e-02
91.351307, 4.551100e-02
91.468947, 5.524700e-02
91.703334, 5.524700e-02
91.818936, 6.910300e-02
92.052938, 6.919100e-02
92.172286, 7.980400e-02
92.406882, 7.980400e-02
92.526452, 9.321500e-02
92.761653, 9.206900e-02
92.874648, 1.053400e-01
93.110717, 1.043400e-01
93.228531, 1.174900e-01
93.465463, 1.165900e-01
93.582736, 1.296500e-01
93.752943, 1.291000e-01
93.868992, 1.350900e-01
93.871325, 1.346600e-01
94.049784, 1.418700e-01
94.051091, 1.406700e-01
94.228823, 1.481000e-01
94.232717, 1.478000e-01
94.347923, 1.534500e-01
94.519821, 1.540600e-01
94.640190, 1.655200e-01
94.875322, 1.655200e-01
94.989002, 1.783300e-01
95.223850, 1.784200e-01
95.340141, 1.899900e-01
95.575528, 1.899900e-01
95.693574, 2.026900e-01
95.928316, 2.027800e-01
96.046580, 2.143900e-01
96.282252, 2.143900e-01
96.398554, 2.270300e-01
96.567376, 2.267600e-01
96.687572, 2.323800e-01
96.688547, 2.321700e-01
96.863361, 2.399400e-01
96.863446, 2.378600e-01
97.044882, 2.455300e-01
97.049801, 2.451500e-01
97.165231, 2.510500e-01
97.335703, 2.509700e-01
97.455250, 2.635100e-01
97.691089, 2.636000e-01
97.808410, 2.753100e-01
98.042140, 2.757500e-01
98.160493, 2.874600e-01
98.397235, 2.874600e-01
98.514528, 2.999200e-01
98.745295, 3.000100e-01
98.865483, 3.117300e-01
99.039188, 3.118600e-01
99.154784, 3.181700e-01
99.155003, 3.175400e-01
99.339638, 3.225100e-01
99.339989, 3.253100e-01
99.518393, 3.304600e-01
99.519896, 3.311900e-01
99.634990, 3.359800e-01
99.802361, 3.363000e-01
99.919912, 3.480200e-01
100.157726, 3.480200e-01
100.271395, 3.603400e-01
100.452396, 3.602000e-01
100.565299, 3.658800e-01
100.566188, 3.667100e-01
100.750505, 3.738000e-01
100.752456, 3.706400e-01
100.927241, 3.796300e-01
100.930151, 3.788000e-01
101.045067, 3.842200e-01
101.211429, 3.845100e-01
101.332798, 3.962300e-01
101.566163, 3.962300e-01
101.682477, 4.084500e-01
101.860494, 4.083500e-01
101.976166, 4.139900e-01
101.978253, 4.150500e-01
102.161818, 4.221000e-01
102.165951, 4.185000e-01
102.337227, 4.268700e-01
102.340991, 4.279000e-01
102.455998, 4.322600e-01
102.624025, 4.322300e-01
102.738312, 4.443800e-01
102.972311, 4.444700e-01
103.093058, 4.561500e-01
103.327897, 4.561500e-01
103.446373, 4.682600e-01
103.680553, 4.680800e-01
103.798417, 4.801700e-01
104.033340, 4.802600e-01
104.151572, 4.919000e-01
104.381820, 4.919000e-01
104.498359, 5.039500e-01
104.733987, 5.040400e-01
104.854105, 5.156500e-01
105.087862, 5.159000e-01
105.203488, 5.275000e-01
105.384933, 5.275800e-01
105.499575, 5.332800e-01
105.501597, 5.341700e-01
105.616236, 5.393200e-01
105.791750, 5.395400e-01
105.909440, 5.511100e-01
106.146997, 5.511100e-01
106.260364, 5.630300e-01
106.497964, 5.631200e-01
106.612092, 5.746400e-01
106.850443, 5.746400e-01
106.968181, 5.865000e-01
107.202987, 5.863700e-01
107.320185, 5.982100e-01
107.491764, 5.981600e-01
107.608271, 6.028900e-01
107.608855, 6.039600e-01
107.725361, 6.097700e-01
107.904665, 6.097600e-01
108.020645, 6.215500e-01
108.205702, 6.215100e-01
108.320969, 6.269400e-01
108.324926, 6.288600e-01
108.512303, 6.357800e-01
108.512652, 6.304300e-01
108.681237, 6.412100e-01
108.681275, 6.395100e-01
