"X","    Y","  V  ","Points:0","Points:1","Points:2"
1.0164,7.6026,0.76507,1.0164,7.6026,0
0.77664,8.5727,0.85968,0.77664,8.5727,0
3.9375,0.5625,0.055955,3.9375,0.5625,0
4.3873,3.1761,0.31678,4.3873,3.1761,0
4.6937,2.838,0.28298,4.6937,2.838,0
4.6467,2.3552,0.23471,4.6467,2.3552,0
3.4168,1.4954,0.14866,3.4168,1.4954,0
2.6746,1.0189,0.10105,2.6746,1.0189,0
0.27175,1.3552,0.13309,0.27175,1.3552,0
3.5999,0.71463,0.071048,3.5999,0.71463,0
3.2371,1.2064,0.11986,3.2371,1.2064,0
4.0921,1.1912,0.11855,4.0921,1.1912,0
4.6359,1.4901,0.14839,4.6359,1.4901,0
3.7606,2.0267,0.2017,3.7606,2.0267,0
1.9966,0.81988,0.081096,1.9966,0.81988,0
2.0837,1.9909,0.19687,2.0837,1.9909,0
2.9768,1.6729,0.1661,2.9768,1.6729,0
2.8842,2.2685,0.22523,2.8842,2.2685,0
3.375,9.75,0.97516,3.375,9.75,0
3.0625,9.4154,0.94195,3.0625,9.4154,0
2.375,8.6694,0.86819,2.375,8.6694,0
2.2656,9.6301,0.96336,2.2656,9.6301,0
3.1875,8.6009,0.861,3.1875,8.6009,0
2.6641,9.5227,0.95266,2.6641,9.5227,0
1.4375,9.0041,0.90174,1.4375,9.0041,0
4.25,9.3438,0.93469,4.25,9.3438,0
0.018379,7.4588,0.75277,0.018379,7.4588,0
0.27248,7.4408,0.75093,0.27248,7.4408,0
2.5162,6.1385,0.61616,2.5162,6.1385,0
1.7434,6.9753,0.70208,1.7434,6.9753,0
1.8717,7.6168,0.76475,1.8717,7.6168,0
1.226,5.2537,0.53117,1.226,5.2537,0
3.8899,6.2345,0.62427,3.8899,6.2345,0
4.2575,6.0396,0.60458,4.2575,6.0396,0
3.695,6.8068,0.68179,3.695,6.8068,0
2.7465,6.825,0.68461,2.7465,6.825,0
1.3015,4.9931,0.49924,1.3015,4.9931,0
1.0459,4.8843,0.48415,1.0459,4.8843,0
4.0812,5.6122,0.56164,4.0812,5.6122,0
2.9823,5.8719,0.58843,2.9823,5.8719,0
3.3573,5.2771,0.52802,3.3573,5.2771,0
1.1886,4.8258,0.47817,1.1886,4.8258,0
1.0246,4.7928,0.47124,1.0246,4.7928,0
1.1506,4.9896,0.49887,1.1506,4.9896,0
1.061,4.8336,0.47747,1.061,4.8336,0
1.125,4.7836,0.472,1.125,4.7836,0
1.0143,4.7434,0.46435,1.0143,4.7434,0
0.96771,4.6721,0.45346,0.96771,4.6721,0
1.0546,4.6911,0.45873,1.0546,4.6911,0
4.7262,5.1712,0.51722,4.7262,5.1712,0
4.1787,5.076,0.50766,4.1787,5.076,0
1.6548,4.9737,0.49714,1.6548,4.9737,0
1.8703,5.3262,0.53471,1.8703,5.3262,0
0.99966,4.6169,0.44772,0.99966,4.6169,0
1.3112,4.8852,0.48635,1.3112,4.8852,0
0.87689,4.4854,0.42653,0.87689,4.4854,0
0.93667,4.5198,0.43351,0.93667,4.5198,0
1.0053,4.4446,0.42803,1.0053,4.4446,0
0.82223,4.3894,0.41337,0.82223,4.3894,0
0.87038,4.4135,0.41855,0.87038,4.4135,0
1.3695,4.5365,0.44683,1.3695,4.5365,0
2.174,4.2664,0.42401,2.174,4.2664,0
2.0945,4.8501,0.48432,2.0945,4.8501,0
2.6862,4.3933,0.43808,2.6862,4.3933,0
2.6417,3.3599,0.3337,2.6417,3.3599,0
2.5291,2.3053,0.22851,2.5291,2.3053,0
2.748,4.8814,0.48786,2.748,4.8814,0
3.5516,4.8525,0.4851,3.5516,4.8525,0
0.79121,4.3495,0.40771,0.79121,4.3495,0
0.76292,4.3081,0.40231,0.76292,4.3081,0
0.86713,4.2988,0.40717,0.86713,4.2988,0
1.0265,4.5427,0.43985,1.0265,4.5427,0
1.1275,4.5652,0.44552,1.1275,4.5652,0
1.5442,4.2814,0.42171,1.5442,4.2814,0
1.2568,4.6125,0.45367,1.2568,4.6125,0
0.72803,4.2716,0.39713,0.72803,4.2716,0
0.81797,4.2843,0.40336,0.81797,4.2843,0
1.6748,4.4277,0.43822,1.6748,4.4277,0
1.5933,4.7785,0.47551,1.5933,4.7785,0
1.4057,4.6802,0.4633,1.4057,4.6802,0
0.74238,4.1798,0.39073,0.74238,4.1798,0
0.61064,4.1457,0.38136,0.61064,4.1457,0
0.98383,4.3641,0.41867,0.98383,4.3641,0
1.1055,4.2699,0.41295,1.1055,4.2699,0
1.1722,4.33,0.42085,1.1722,4.33,0
0.56429,4.1368,0.37824,0.56429,4.1368,0
2.1994,3.8227,0.37903,2.1994,3.8227,0
0.89082,4.0615,0.38675,0.89082,4.0615,0
1.5547,3.9011,0.38311,1.5547,3.9011,0
4.0705,4.6796,0.46773,4.0705,4.6796,0
4.3443,4.1647,0.41597,4.3443,4.1647,0
2.92,3.9401,0.3925,2.92,3.9401,0
0.46634,4.0794,0.37019,0.46634,4.0794,0
0.55342,4.0543,0.37311,0.55342,4.0543,0
0.10822,3.1302,0.30054,0.10822,3.1302,0
0.062375,3.0767,0.29587,0.062375,3.0767,0
0.054578,3.0234,0.2912,0.054578,3.0234,0
1.9515,3.5484,0.35051,1.9515,3.5484,0
1.2816,3.3497,0.3271,1.2816,3.3497,0
0.15594,2.8919,0.27957,0.15594,2.8919,0
0.054578,2.9234,0.28232,0.054578,2.9234,0
0.10916,2.8968,0.27997,0.10916,2.8968,0
0.031188,2.8633,0.27691,0.031188,2.8633,0
0.031188,2.8133,0.27238,0.031188,2.8133,0
0.27507,3.3458,0.31905,0.27507,3.3458,0
0.43288,3.271,0.31365,0.43288,3.271,0
0.20818,3.2301,0.30923,0.20818,3.2301,0
0.35772,3.1623,0.30395,0.35772,3.1623,0
0.74634,3.9936,0.37641,0.74634,3.9936,0
1.1199,4.0022,0.38705,1.1199,4.0022,0
0.17886,3.0999,0.29803,0.17886,3.0999,0
0.31759,4.0244,0.36174,0.31759,4.0244,0
0.39084,4.0201,0.36446,0.39084,4.0201,0
0.46729,4.0329,0.36818,0.46729,4.0329,0
0.50764,4.023,0.36935,0.50764,4.023,0
0.426,3.9128,0.36061,0.426,3.9128,0
0.74881,3.2325,0.31231,0.74881,3.2325,0
0.70148,3.6015,0.34391,0.70148,3.6015,0
0.31733,3.8994,0.35701,0.31733,3.8994,0
0.37167,3.9061,0.35873,0.37167,3.9061,0
0.35303,3.9921,0.36195,0.35303,3.9921,0
0.19226,3.9752,0.35679,0.19226,3.9752,0
0.11726,3.6269,0.3392,0.11726,3.6269,0
0.1759,3.5435,0.33376,0.1759,3.5435,0
0.31714,3.797,0.35167,0.31714,3.797,0
0.43416,3.7584,0.3514,0.43416,3.7584,0
0.32622,3.5484,0.33518,0.32622,3.5484,0
0.11726,3.5394,0.33321,0.11726,3.5394,0
0.029316,3.4364,0.32544,0.029316,3.4364,0
0.13411,3.9788,0.35573,0.13411,3.9788,0
0.2256,3.9277,0.35609,0.2256,3.9277,0
0.15898,3.9545,0.35562,0.15898,3.9545,0
0.14633,3.921,0.35446,0.14633,3.921,0
0.030342,3.7343,0.34542,0.030342,3.7343,0
0.17128,3.7623,0.34776,0.17128,3.7623,0
0.11287,3.8286,0.35053,0.11287,3.8286,0
0.059659,3.677,0.34215,0.059659,3.677,0
0.053355,3.7517,0.34641,0.053355,3.7517,0
0.10466,3.7202,0.3449,0.10466,3.7202,0
0.1817,3.8804,0.35352,0.1817,3.8804,0
3.2831,3.1081,0.30937,3.2831,3.1081,0
3.4412,4.1116,0.4103,3.4412,4.1116,0
3.9872,2.7985,0.27885,3.9872,2.7985,0
3.8458,3.9054,0.38976,3.8458,3.9054,0
0.9375,9.6573,0.96622,0.9375,9.6573,0
1.9688,8.6191,0.86346,1.9688,8.6191,0
1.1696,8.5707,0.85924,1.1696,8.5707,0
1.2894,8.0856,0.81161,1.2894,8.0856,0
1.6016,9.3171,0.93256,1.6016,9.3171,0
3.9375,7.3075,0.73176,3.9375,7.3075,0
4.2904,1.7438,0.17364,4.2904,1.7438,0
1.1296,0.38753,0.038221,1.1296,0.38753,0
0.70068,0.87138,0.085777,0.70068,0.87138,0
1.4277,1.6106,0.15875,1.4277,1.6106,0
1.3435,1.1928,0.11762,1.3435,1.1928,0
0.99418,1.5819,0.1556,0.99418,1.5819,0
0.10026,3.8782,0.35247,0.10026,3.8782,0
0.079446,3.8067,0.3493,0.079446,3.8067,0
0.08062,3.5548,0.33419,0.08062,3.5548,0
0.069626,3.595,0.33692,0.069626,3.595,0
0.24012,3.8141,0.35134,0.24012,3.8141,0
0.28705,3.8907,0.35591,0.28705,3.8907,0
0.17989,3.65,0.34107,0.17989,3.65,0
0.2069,3.7177,0.34553,0.2069,3.7177,0
0.28437,3.6107,0.33931,0.28437,3.6107,0
0.30515,3.7244,0.3471,0.30515,3.7244,0
0.045846,3.3284,0.317,0.045846,3.3284,0
0.022923,3.3642,0.31983,0.022923,3.3642,0
0.17325,3.4315,0.3254,0.17325,3.4315,0
0.060504,3.3966,0.32241,0.060504,3.3966,0
0.022923,3.2642,0.31175,0.022923,3.2642,0
0.14993,3.256,0.31124,0.14993,3.256,0
0.13754,3.3354,0.31771,0.13754,3.3354,0
0.39764,3.5906,0.33903,0.39764,3.5906,0
0.5096,3.5123,0.33422,0.5096,3.5123,0
0.62391,3.1984,0.30845,0.62391,3.1984,0
0.62157,3.459,0.33102,0.62157,3.459,0
0.45846,3.3848,0.32337,0.45846,3.3848,0
0.34649,3.4631,0.32883,0.34649,3.4631,0
0.11087,3.461,0.32744,0.11087,3.461,0
0.091691,3.2444,0.31018,0.091691,3.2444,0
0.031188,3.1133,0.29903,0.031188,3.1133,0
0.63599,4.1716,0.38442,0.63599,4.1716,0
0.52826,3.918,0.36398,0.52826,3.918,0
0.605,3.7122,0.35125,0.605,3.7122,0
0.67567,3.8529,0.36353,0.67567,3.8529,0
0.10526,3.0076,0.28985,0.10526,3.0076,0
0.6979,4.1223,0.38422,0.6979,4.1223,0
0.79051,4.2336,0.39754,0.79051,4.2336,0
0.86566,4.1502,0.39367,0.86566,4.1502,0
0.98769,3.8042,0.36615,0.98769,3.8042,0
0.96595,3.3743,0.32688,0.96595,3.3743,0
0.093563,2.8401,0.27484,0.093563,2.8401,0
0.031188,2.7821,0.26953,0.031188,2.7821,0
0.015594,2.5879,0.25158,0.015594,2.5879,0
0.046781,2.6638,0.25865,0.046781,2.6638,0
0.12656,2.549,0.24799,0.12656,2.549,0
0.5146,3.0522,0.29486,0.5146,3.0522,0
0.30361,3.116,0.29973,0.30361,3.116,0
0.63935,3.0557,0.29572,0.63935,3.0557,0
1.0143,2.9301,0.28578,1.0143,2.9301,0
0.75346,2.0934,0.20516,0.75346,2.0934,0
1.7806,3.414,0.33638,1.7806,3.414,0
1.8303,2.9826,0.29409,1.8303,2.9826,0
1.88,2.5512,0.25179,1.88,2.5512,0
2.3071,2.5649,0.25396,2.3071,2.5649,0
2.3634,3.0922,0.30642,2.3634,3.0922,0
0.2747,2.7176,0.2638,0.2747,2.7176,0
0.50262,2.7715,0.2692,0.50262,2.7715,0
0.13645,2.8163,0.27271,0.13645,2.8163,0
0.12085,2.7471,0.26637,0.12085,2.7471,0
0.42493,3.0027,0.29009,0.42493,3.0027,0
0.41894,2.8624,0.27736,0.41894,2.8624,0
0.31188,3.0464,0.29364,0.31188,3.0464,0
0.2456,2.9413,0.28414,0.2456,2.9413,0
0.31577,2.8871,0.27938,0.31577,2.8871,0
0.2378,2.8067,0.27194,0.2378,2.8067,0
0.21052,2.8356,0.27454,0.21052,2.8356,0
0.21441,2.9029,0.28064,0.21441,2.9029,0
0.21418,3.0535,0.29404,0.21418,3.0535,0
0.21831,2.9687,0.28654,0.21831,2.9687,0
0.14034,2.9352,0.28344,0.14034,2.9352,0
0.63336,2.9154,0.28287,0.63336,2.9154,0
1.2949,3.0353,0.29709,1.2949,3.0353,0
1.3305,2.4066,0.23645,1.3305,2.4066,0
2.2088,1.6601,0.1643,2.2088,1.6601,0
1.5608,0.47244,0.046657,1.5608,0.47244,0
0.10916,6.2838,0.65525,0.10916,6.2838,0
0.10865,6.3255,0.65775,0.10865,6.3255,0
0.31561,5.9693,0.63804,0.31561,5.9693,0
0.12773,6.2226,0.65177,0.12773,6.2226,0
0.19753,6.197,0.64974,0.19753,6.197,0
0.13709,6.0224,0.64415,0.13709,6.0224,0
0.13789,6.1014,0.64633,0.13789,6.1014,0
0.096672,6.0799,0.64609,0.096672,6.0799,0
0.12527,6.1509,0.6484,0.12527,6.1509,0
0.22018,6.0199,0.64235,0.22018,6.0199,0
0.21066,6.1059,0.64539,0.21066,6.1059,0
0.20409,6.1514,0.64745,0.20409,6.1514,0
0.37786,5.9635,0.63542,0.37786,5.9635,0
0.42284,5.9427,0.63268,0.42284,5.9427,0
0.26572,6.0846,0.64343,0.26572,6.0846,0
0.32078,6.0634,0.64118,0.32078,6.0634,0
0.38257,6.2133,0.6477,0.38257,6.2133,0
0.26431,6.2166,0.64991,0.26431,6.2166,0
0.38331,6.035,0.63805,0.38331,6.035,0
0.53575,5.9822,0.62968,0.53575,5.9822,0
0.63774,5.8812,0.61882,0.63774,5.8812,0
0.054198,6.442,0.66559,0.054198,6.442,0
0.12722,6.5574,0.67386,0.12722,6.5574,0
0.063612,6.5787,0.67564,0.063612,6.5787,0
0.65738,5.8087,0.6129,0.65738,5.8087,0
0.63388,6.0218,0.6285,0.63388,6.0218,0
0.71491,5.8168,0.61028,0.71491,5.8168,0
0.91094,5.7374,0.59415,0.91094,5.7374,0
0.61592,6.2487,0.64551,0.61592,6.2487,0
0.47493,5.9827,0.63218,0.47493,5.9827,0
0.98294,5.5852,0.57593,0.98294,5.5852,0
1.0159,5.9573,0.61138,1.0159,5.9573,0
0.72295,6.5995,0.67299,0.72295,6.5995,0
0.93577,6.6372,0.67443,0.93577,6.6372,0
0.88219,7.1794,0.72505,0.88219,7.1794,0
1.367,5.629,0.57105,1.367,5.629,0
1.587,5.9106,0.59758,1.587,5.9106,0
1.6313,5.3947,0.54317,1.6313,5.3947,0
0.099489,6.3581,0.65984,0.099489,6.3581,0
0.23452,6.4129,0.66272,0.23452,6.4129,0
3.75,7.7218,0.77322,3.75,7.7218,0
0.23545,6.5172,0.67035,0.23545,6.5172,0
0.4427,6.4664,0.66477,0.4427,6.4664,0
0.35457,6.6073,0.67668,0.35457,6.6073,0
0.038737,6.6588,0.68195,0.038737,6.6588,0
0.095853,6.7796,0.69178,0.095853,6.7796,0
0.5016,6.7601,0.68861,0.5016,6.7601,0
0.12144,6.8381,0.6967,0.12144,6.8381,0
0.21181,6.3229,0.65687,0.21181,6.3229,0
0.3018,6.3907,0.66059,0.3018,6.3907,0
0.34179,6.1614,0.64547,0.34179,6.1614,0
0.84927,6.284,0.64404,0.84927,6.284,0
1.1665,5.4559,0.55599,1.1665,5.4559,0
1.0421,5.4268,0.55601,1.0421,5.4268,0
2.2191,5.2431,0.52526,2.2191,5.2431,0
1.8662,5.5315,0.55633,1.8662,5.5315,0
2.663,5.754,0.57692,2.663,5.754,0
3.25,7.7702,0.77832,3.25,7.7702,0
3.75,8.3226,0.83311,3.75,8.3226,0
3.6875,8.7863,0.87929,3.6875,8.7863,0
2.3345,7.9884,0.8008,2.3345,7.9884,0
2.6875,8.4154,0.84283,2.6875,8.4154,0
2.7078,7.2718,0.72922,2.7078,7.2718,0
0.10338,7.0039,0.71115,0.10338,7.0039,0
0.096489,7.1478,0.72406,0.096489,7.1478,0
1.0216,4.9157,0.48827,1.0216,4.9157,0
1.0244,4.9686,0.49587,1.0244,4.9686,0
1.124,4.9321,0.49125,1.124,4.9321,0
1.311,5.1675,0.52008,1.311,5.1675,0
1.5254,5.0275,0.50314,1.5254,5.0275,0
1.506,5.2433,0.52742,1.506,5.2433,0
0.25635,6.9073,0.7024,0.25635,6.9073,0
0.67748,6.9987,0.70905,0.67748,6.9987,0
0.44901,7.053,0.71484,0.44901,7.053,0
0.20976,7.3062,0.73847,0.20976,7.3062,0
0.051175,6.6188,0.67876,0.051175,6.6188,0
0.15693,6.6445,0.68059,0.15693,6.6445,0
0.20565,6.8211,0.69508,0.20565,6.8211,0
0.39585,6.9421,0.70505,0.39585,6.9421,0
0.28954,6.7263,0.68681,0.28954,6.7263,0
0.018379,6.7871,0.69248,0.018379,6.7871,0
0.067295,6.7442,0.68887,0.067295,6.7442,0
0.11027,6.9225,0.70399,0.11027,6.9225,0
0.097479,6.8682,0.69931,0.097479,6.8682,0
0.11112,6.7396,0.68843,0.11112,6.7396,0
0.07007,6.9891,0.70986,0.07007,6.9891,0
0.28028,7.1247,0.72174,0.28028,7.1247,0
0.17,7.1211,0.72157,0.17,7.1211,0
0.072367,7.039,0.71429,0.072367,7.039,0
0.14818,7.0372,0.71406,0.14818,7.0372,0
0.23203,7.0134,0.71182,0.23203,7.0134,0
0.059731,7.1549,0.72472,0.059731,7.1549,0
0.11027,7.2287,0.73142,0.11027,7.2287,0
0.43789,7.3297,0.74033,0.43789,7.3297,0
0.88447,6.0447,0.62264,0.88447,6.0447,0
1.1348,6.426,0.65298,1.1348,6.426,0
0.97154,6.9918,0.70705,0.97154,6.9918,0
0.055137,7.3435,0.74202,0.055137,7.3435,0
0.6952,7.3299,0.73978,0.6952,7.3299,0
1.524,7.3946,0.74374,1.524,7.3946,0
4.3404,2.8183,0.28094,4.3404,2.8183,0
3.7544,1.3433,0.13363,3.7544,1.3433,0
3.9403,2.3158,0.2306,3.9403,2.3158,0
3.3224,2.1476,0.21353,3.3224,2.1476,0
1.67,1.0064,0.099393,1.67,1.0064,0
1.7557,1.8007,0.17777,1.7557,1.8007,0
3.1893,2.6425,0.26278,3.1893,2.6425,0
3.4062,9.4577,0.9461,3.4062,9.4577,0
2.3906,9.1704,0.91781,2.3906,9.1704,0
0.13624,7.4786,0.75457,0.13624,7.4786,0
0.095688,7.411,0.74828,0.095688,7.411,0
2.3108,5.8007,0.58244,2.3108,5.8007,0
2.1298,6.5569,0.65929,2.1298,6.5569,0
1.446,6.8251,0.68872,1.446,6.8251,0
1.6447,8.1719,0.81968,1.6447,8.1719,0
2.0407,7.1255,0.71598,2.0407,7.1255,0
2.3363,7.6321,0.76553,2.3363,7.6321,0
1.3718,5.463,0.55309,1.3718,5.463,0
1.134,5.3402,0.5432,1.134,5.3402,0
3.5224,6.3044,0.63151,3.5224,6.3044,0
4.07,6.462,0.64704,4.07,6.462,0
3.9855,5.9234,0.59297,3.9855,5.9234,0
3.2207,6.8159,0.68307,3.2207,6.8159,0
4.0938,6.9985,0.70079,4.0938,6.9985,0
2.6314,6.4818,0.65044,2.6314,6.4818,0
1.4057,4.9734,0.49697,1.4057,4.9734,0
1.0731,4.9059,0.4874,1.0731,4.9059,0
1.0169,4.8642,0.48092,1.0169,4.8642,0
3.7174,5.4821,0.54863,3.7174,5.4821,0
3.2523,6.0881,0.60997,3.2523,6.0881,0
3.1698,5.5745,0.55819,3.1698,5.5745,0
2.8356,6.2564,0.62742,2.8356,6.2564,0
3.0526,5.0792,0.50803,3.0526,5.0792,0
1.2119,4.7328,0.46709,1.2119,4.7328,0
1.1112,4.8291,0.47764,1.1112,4.8291,0
1.2499,4.8555,0.48239,1.2499,4.8555,0
1.1522,4.8897,0.48593,1.1522,4.8897,0
1.0208,4.8285,0.47604,1.0208,4.8285,0
1.226,4.9914,0.49906,1.226,4.9914,0
1.0612,4.7876,0.47136,1.0612,4.7876,0
1.1684,4.7582,0.46953,1.1684,4.7582,0
1.1027,4.715,0.46292,1.1027,4.715,0
0.96807,4.633,0.44848,0.96807,4.633,0
0.9993,4.6561,0.45259,0.9993,4.6561,0
1.0959,4.6647,0.45653,1.0959,4.6647,0
1.7648,5.1357,0.51469,1.7648,5.1357,0
1.8752,4.8795,0.48716,1.8752,4.8795,0
2.0567,5.1625,0.51707,2.0567,5.1625,0
0.98311,4.577,0.44224,0.98311,4.577,0
1.3475,4.8212,0.479,1.3475,4.8212,0
1.3584,4.9293,0.49174,1.3584,4.9293,0
1.2542,4.949,0.49386,1.2542,4.949,0
0.93783,4.4291,0.42354,0.93783,4.4291,0
0.90736,4.4572,0.42511,0.90736,4.4572,0
0.92202,4.4885,0.42927,0.92202,4.4885,0
1.1007,4.4673,0.4337,1.1007,4.4673,0
0.97098,4.4822,0.43079,0.97098,4.4822,0
0.85799,4.3741,0.41391,0.85799,4.3741,0
0.93879,4.3614,0.41655,0.93879,4.3614,0
1.32,4.4135,0.43269,1.32,4.4135,0
2.0405,4.028,0.39916,2.0405,4.028,0
2.0151,4.4717,0.44462,2.0151,4.4717,0
2.3904,4.6217,0.46102,2.3904,4.6217,0
2.589,4.1245,0.41063,2.589,4.1245,0
2.4206,3.5913,0.35644,2.4206,3.5913,0
2.5692,4.7515,0.47451,2.5692,4.7515,0
2.5713,5.1963,0.52011,2.5713,5.1963,0
3.4964,4.4821,0.44769,3.4964,4.4821,0
3.6311,5.2309,0.52331,3.6311,5.2309,0
0.80459,4.3169,0.40557,0.80459,4.3169,0
0.86256,4.3364,0.4105,0.86256,4.3364,0
0.89051,4.244,0.40312,0.89051,4.244,0
0.93965,4.3053,0.41099,0.93965,4.3053,0
0.99876,4.5125,0.43533,0.99876,4.5125,0
1.0372,4.5918,0.44599,1.0372,4.5918,0
1.1922,4.5888,0.44974,1.1922,4.5888,0
1.0497,4.4899,0.43462,1.0497,4.4899,0
1.4569,4.4089,0.43415,1.4569,4.4089,0
1.4126,4.0959,0.4011,1.4126,4.0959,0
1.6863,4.0866,0.40297,1.6863,4.0866,0
1.2884,4.513,0.44301,1.2884,4.513,0
1.3312,4.6463,0.45863,1.3312,4.6463,0
1.6939,4.6302,0.45989,1.6939,4.6302,0
1.8449,4.4497,0.44159,1.8449,4.4497,0
1.5658,4.4183,0.43631,1.5658,4.4183,0
1.6811,4.2768,0.42248,1.6811,4.2768,0
1.7342,4.829,0.48149,1.7342,4.829,0
1.5593,4.903,0.4892,1.5593,4.903,0
1.4995,4.7293,0.46956,1.4995,4.7293,0
1.4506,4.5599,0.45039,1.4506,4.5599,0
0.80402,4.165,0.39243,0.80402,4.165,0
0.6052,4.1045,0.37853,0.6052,4.1045,0
1.0226,4.2876,0.41227,1.0226,4.2876,0
1.0396,4.407,0.42521,1.0396,4.407,0
1.0482,4.3285,0.41727,1.0482,4.3285,0
1.1898,4.4098,0.42973,1.1898,4.4098,0
1.2301,4.3502,0.42426,1.2301,4.3502,0
1.1231,4.3497,0.42167,1.1231,4.3497,0
1.188,4.2803,0.41604,1.188,4.2803,0
2.3329,4.0611,0.40358,2.3329,4.0611,0
0.81753,4.0963,0.38722,0.81753,4.0963,0
1.0302,4.1257,0.39672,1.0302,4.1257,0
1.3497,3.6277,0.35433,1.3497,3.6277,0
1.7361,3.6552,0.36001,1.7361,3.6552,0
1.7967,3.9381,0.38872,1.7967,3.9381,0
3.1016,3.5241,0.35088,3.1016,3.5241,0
0.42977,4.0799,0.36842,0.42977,4.0799,0
0.42906,4.0265,0.36628,0.42906,4.0265,0
0.59977,4.0632,0.37572,0.59977,4.0632,0
0.077033,3.1543,0.30257,0.077033,3.1543,0
0.1582,3.1801,0.30489,0.1582,3.1801,0
0.031188,3.0633,0.29469,0.031188,3.0633,0
0.11649,3.0918,0.29723,0.11649,3.0918,0
0.07602,2.9888,0.28816,0.07602,2.9888,0
0.089664,3.0384,0.29255,0.089664,3.0384,0
2.2083,3.4492,0.34159,2.2083,3.4492,0
2.0755,3.6855,0.36476,2.0755,3.6855,0
1.2079,3.5421,0.34478,1.2079,3.5421,0
1.1465,3.1069,0.30317,1.1465,3.1069,0
1.5703,3.3307,0.3271,1.5703,3.3307,0
0.35398,3.3084,0.31636,0.35398,3.3084,0
0.24163,3.2879,0.31416,0.24163,3.2879,0
0.30439,3.4073,0.32415,0.30439,3.4073,0
0.2127,3.3753,0.32115,0.2127,3.3753,0
0.3953,3.2167,0.3088,0.3953,3.2167,0
0.52839,3.2347,0.31107,0.52839,3.2347,0
0.28708,3.1926,0.3063,0.28708,3.1926,0
0.43663,3.1249,0.301,0.43663,3.1249,0
0.86597,3.9677,0.37789,0.86597,3.9677,0
1.3445,3.8178,0.37269,1.3445,3.8178,0
0.16947,3.0535,0.29396,0.16947,3.0535,0
0.16853,3.14,0.30148,0.16853,3.14,0
0.34965,4.0269,0.36303,0.34965,4.0269,0
0.42836,3.9731,0.36378,0.42836,3.9731,0
0.50811,3.9998,0.36813,0.50811,3.9998,0
0.44614,3.8311,0.35634,0.44614,3.8311,0
0.4872,3.8745,0.36007,0.4872,3.8745,0
0.67872,3.302,0.31799,0.67872,3.302,0
0.88105,3.1189,0.30278,0.88105,3.1189,0
0.85738,3.3034,0.31951,0.85738,3.3034,0
0.83371,3.4879,0.33581,0.83371,3.4879,0
0.88751,3.722,0.3571,0.88751,3.722,0
0.3392,3.8811,0.35665,0.3392,3.8811,0
0.40488,3.876,0.358,0.40488,3.876,0
0.087949,3.653,0.34076,0.087949,3.653,0
0.1779,3.5968,0.33751,0.1779,3.5968,0
0.17457,3.4875,0.32966,0.17457,3.4875,0
0.23827,3.5141,0.33197,0.23827,3.5141,0
0.37565,3.7777,0.35156,0.37565,3.7777,0
0.34525,3.8477,0.35502,0.34525,3.8477,0
0.27863,3.8056,0.35149,0.27863,3.8056,0
0.51958,3.7353,0.3514,0.51958,3.7353,0
0.45161,3.6956,0.34739,0.45161,3.6956,0
0.14658,3.5196,0.3319,0.14658,3.5196,0
0.14658,3.5633,0.33502,0.14658,3.5633,0
0.066897,3.4313,0.3251,0.066897,3.4313,0
0.16208,3.6942,0.34372,0.16208,3.6942,0
0.2057,3.7882,0.34951,0.2057,3.7882,0
0.14208,3.7955,0.34921,0.14208,3.7955,0
0.14728,3.8545,0.35199,0.14728,3.8545,0
0.13167,3.766,0.3476,0.13167,3.766,0
3.6351,2.9533,0.29416,3.6351,2.9533,0
3.4737,3.7147,0.37038,3.4737,3.7147,0
2.9624,3.234,0.32161,2.9624,3.234,0
2.2031,8.9648,0.89752,2.2031,8.9648,0
1.4067,7.7401,0.77769,1.4067,7.7401,0
3.5975,7.093,0.71049,3.5975,7.093,0
0.26824,3.8647,0.35433,0.26824,3.8647,0
0.14758,3.6118,0.33836,0.14758,3.6118,0
0.23853,3.6323,0.34036,0.23853,3.6323,0
0.2063,3.7529,0.34758,0.2063,3.7529,0
0.24652,3.714,0.34573,0.24652,3.714,0
0.14688,3.7301,0.34573,0.14688,3.7301,0
0.1934,3.6839,0.34333,0.1934,3.6839,0
0.28038,3.5699,0.33636,0.28038,3.5699,0
0.34101,3.6007,0.33915,0.34101,3.6007,0
0.29476,3.6676,0.3433,0.29476,3.6676,0
0.3404,3.7511,0.3493,0.3404,3.7511,0
0.28382,3.776,0.34991,0.28382,3.776,0
0.034384,3.2963,0.31439,0.034384,3.2963,0
0.091691,3.3194,0.31633,0.091691,3.3194,0
0.057307,3.3605,0.31957,0.057307,3.3605,0
0.12101,3.3808,0.32129,0.12101,3.3808,0
0.057307,3.2543,0.31096,0.057307,3.2543,0
0.15407,3.218,0.30808,0.15407,3.218,0
0.19578,3.272,0.31269,0.19578,3.272,0
0.14374,3.2957,0.3145,0.14374,3.2957,0
0.17512,3.3553,0.31942,0.17512,3.3553,0
0.42462,3.6431,0.34321,0.42462,3.6431,0
0.37207,3.5268,0.33398,0.37207,3.5268,0
0.45362,3.5514,0.33669,0.45362,3.5514,0
0.48403,3.4485,0.32882,0.48403,3.4485,0
0.5573,3.6122,0.34274,0.5573,3.6122,0
0.694,3.1288,0.30262,0.694,3.1288,0
0.58944,3.5356,0.33702,0.58944,3.5356,0
0.7175,3.5036,0.33585,0.7175,3.5036,0
0.52988,3.452,0.32953,0.52988,3.452,0
